#Compound                    Mass                        parameter_A              parameter_B
OXNCATCOOH                   265.174200000000            14.104255034796          7903.522489373082
MXNCATCOOH                   265.174200000000            13.993411252097          7810.974008443824
C58NO3CO3                    210.118900000000            10.697512864892          5109.156634723922
C811OH                       158.195000000000            10.458730577109          5126.288990137389
METLQOH                      184.189200000000            10.353132830145          5493.327681619000
PXYOLOH                      188.177900000000            10.758735567784          5525.039207161459
METLQO2                      199.180600000000             9.162883450234          4582.074313317428
PETOLOOH                     218.203900000000            12.401188978948          6669.328996984133
H3C25CCO2H                   174.151300000000            11.292350171463          6017.320582814994
H3C25C6OOH                   162.140600000000             9.660598657714          4978.721341312695
NCRESOH                      219.148900000000            11.349041545534          5621.157334113695
OTNCATECO2                   278.192900000000            11.936899920652          6278.649171785622
C610NO3                      177.155200000000            10.599833340524          4956.811674506943
C95OOH                       202.204500000000             9.986919041778          4783.473916564032
H3C25C6PAN                   235.148300000000            10.009027326948          5163.648449659344
PETOLO                       201.196500000000             9.780582887855          4793.543449128673
METLMUCNO3                   247.202000000000            11.131527200673          5612.851282961144
INCNCHO                      224.125600000000            10.347466973620          4960.991379053729
C7MCO2OOH                    172.178500000000             9.190979480822          4589.113116523034
OXYBIPENO3                   217.176000000000            11.472450168879          5455.537801397745
DMEBMUOOH                    232.230400000000            11.329956686944          6015.091997590311
NC61CO3H                     249.131800000000            12.063436883412          5887.575383221269
C517OOH                      134.130500000000            10.326934501413          5113.479522324562
MTNNCATCO                    307.191000000000            12.825712834677          6533.131041896940
C134OOH                      288.293700000000            14.325408933987          7856.397634650352
C734O                        175.159200000000            11.597707829000          5975.188254539512
NDNMXYOLO                    322.162600000000            10.232024691982          4889.661578771545
C113OOH                      218.290000000000            11.714239261992          6174.173405225985
HO7CO10C12                   200.317800000000            10.009664449944          4936.161256915732
DNPHENOOH                    266.119200000000            11.445383443481          6009.140808841948
C148O                        269.138800000000             9.151744795941          4602.038191750487
C103OOH                      204.263400000000            11.358689491047          5923.261182717411
H13CO2CO3H                   150.086800000000             9.797615849723          5137.093972690898
C516OOH                      164.113400000000            13.095287037084          6985.746110379990
DNMETOLOOH                   308.199000000000            12.401188978948          6669.328996984133
OETLBPR2OH                   186.205100000000             9.780582887855          4793.543449128673
OETLBIPNO3                   231.202600000000            11.827999949775          5706.450026757730
DMEPHOLOOH                   232.230400000000            12.645894946044          6827.692732527206
HO13C4NO3                    151.118000000000            10.675914133114          5114.495992751871
PETLBIPNO3                   231.202600000000            11.827999949775          5706.450026757730
C525O                        149.122000000000            10.467670350829          5454.542677809861
HO24C5OOH                    136.146400000000            10.253441998716          5235.660344335631
HO3C96NO3                    205.251500000000            10.245640704196          4862.557519409457
HIEB1O                       149.122000000000            10.458044299990          5345.017469689919
INB1HPCO3H                   227.126300000000            13.530644914373          7236.006481865791
C107OOH                      200.231600000000             9.817231151354          4760.068447930444
C142OH                       240.338600000000            11.364129332057          5861.379292779042
MMALNBPAN                    254.108500000000            10.502452933707          5260.822176450176
MXYFUOOH                     162.140600000000            11.036428365590          5502.420768625697
PHENOOH                      176.124100000000            11.445383443481          6009.140808841948
NPETOLO                      246.194100000000            10.587574467389          5140.573802556941
OETOLOOH                     218.203900000000            12.401188978948          6669.328996984133
C1310CO                      256.294900000000            13.979297063372          7746.273040717757
LIMALNO3                     247.245100000000            10.382044043980          5096.230672698736
C84OOH                       174.194400000000             9.434790346138          4682.925293743342
NC102O2                      260.220700000000            10.659633650228          5165.564887000466
NAPINAOOH                    231.245700000000            11.348155826329          5360.544637128662
LIMALO2                      217.239000000000            10.382044043980          5096.230672698736
C72OH                        146.184300000000             9.583100204424          4650.771789567719
C720OOH                      144.168400000000             9.810864667969          4880.068707130100
C7M6CO2OOH                   172.178500000000             9.190979480822          4589.113116523034
NIPBNZOLO2                   262.193500000000            10.476730676615          5048.025319335150
LIMALOH                      202.247500000000            11.252694795812          5855.480572603133
INDHPCHO                     195.127500000000            11.652116290108          5930.724184329569
C734CO                       174.151300000000            12.670141162673          6543.166784477637
PBZMUCCO2H                   184.189200000000            10.916493165993          5557.262077573044
INCNPAN                      301.122000000000            11.948695299820          5994.132992339944
OETLQO                       183.181200000000             9.273727249612          4674.622799003801
MNCATECO                     234.140300000000            11.225800369947          5776.824724243935
INB1OH                       181.143900000000            12.566158305002          6451.953138226250
C116CHO                      210.269500000000             8.892728360172          4450.979157220234
INB1O2                       196.135400000000            11.220399523200          5390.233001471059
CO25C6CO3H                   174.151300000000             9.774179062393          4814.285466336096
C108OH                       200.231600000000             9.968776389824          4864.711395974098
H13M3C5NO3                   179.171100000000            10.531595659200          5057.598625598936
C535OOH                      180.112800000000            10.829104024240          5776.839839465685
C147OOH                      286.320900000000            13.714232027712          7645.619489508213
C131CO2H                     254.322100000000            12.238448085536          6420.794758660324
CY6DIONOOH                   144.125300000000            10.719464441138          4993.336081554540
INCCO                        179.128100000000             9.613381596896          4723.486235070955
MC7CO2OOH                    172.178500000000             9.190979480822          4589.113116523034
C917OOH                      186.205100000000            11.070110554988          5622.859453650372
LIMALBOOH                    200.231600000000            10.145889908721          5184.749744685405
DMEBPR2OH                    200.231600000000            10.769863101459          5418.080519770085
NDNPETOLO2                   352.188600000000            10.587574467389          5140.573802556941
C1211OOH                     244.284200000000            12.895027613429          6934.528703111599
C812O2                       189.185800000000            10.347886780927          5033.740505364929
OXYOLOOH                     204.177300000000            12.045639192651          6418.416770079857
DETLBPROOH                   230.257600000000            12.383257516204          6452.151451048700
C812OH                       174.194400000000            11.556662256330          6016.148485663703
C718CO2H                     172.178500000000            10.186797059658          4840.733226767023
BOX2OHAOOH                   150.173000000000             9.985462525175          4907.080284873663
C6NO3COOOH                   193.154600000000            10.163874951462          4952.782261644747
DNT123LOOH                   308.199000000000            11.692962124524          6203.155661296058
PXNCATECO2                   264.166300000000            11.581350126779          6027.736942710711
C129OH                       226.268900000000            10.173320935322          5156.051168887480
C152O                        285.356000000000            11.735996665756          5872.538226237541
C136OOH                      226.312000000000            10.328527834262          5080.380694127533
NMBOBOOH                     181.143900000000            10.249835753411          4974.208149960486
C141CO2H                     252.349300000000            11.769365021020          6034.637906270128
C4DBMEPAN                    231.159600000000             8.982387867318          4506.751559641128
PXNCATCOOH                   265.174200000000            14.104255034796          7903.522489373082
C58NO3PAN                    256.124400000000            12.432141210935          6372.958465354497
C63OOH                       148.157100000000            10.570220828511          5293.237134684632
PXYMUCOOH                    204.177300000000            10.729700932466          5605.816034833061
IPNNCATCO2                   323.190400000000            12.825712834677          6533.131041896940
LIMALAOOH                    200.231600000000            10.035046115702          5092.201260819454
C7DCOOH                      176.167200000000             9.793041197655          5065.930471483596
NMXYFUOOH                    207.138200000000            12.256482724466          5849.451125294884
C126OOH                      212.285400000000             9.972978053209          4829.468468724692
DETLMUCO                     229.249700000000             9.378005530333          4613.376762252855
C127OOH                      228.284800000000            12.432341412363          6445.183788669690
NPXYQOOH                     231.159600000000            12.485531239981          6553.977988695449
C823CO3H                     202.204500000000            11.522317301938          6054.483507953063
C711OOH                      162.183700000000             9.075928540178          4532.800024185813
EMPHCOMOOH                   194.227100000000             9.809533956822          4983.689855424726
APINAOOH                     186.248100000000            10.427404911358          5084.668890626290
IPMLNHYOOH                   190.150700000000             9.913554885199          4816.068508244601
NORLIMOOH                    204.220300000000            12.239815412897          6497.945915713650
DNOETOLO                     291.191600000000             9.780582887855          4793.543449128673
NDNT123OOH                   353.196500000000            13.291967700778          6923.810866136146
C114OOH                      216.274100000000            10.501439666073          5435.661963302859
C519OOH                      134.130500000000             9.632289861847          4778.225269203136
INB2O2                       196.135400000000            10.585249434646          5038.002028466854
BCALCCO                      250.333400000000             9.936818200532          4918.674077227364
TM123OLO                     201.196500000000             9.780582887855          4793.543449128673
NIPRBQO2                     244.178200000000             9.683349318427          4929.104669293543
DNT124LOOH                   308.199000000000            11.692962124524          6203.155661296058
PINONIC                      184.232200000000             9.991616157919          4780.076791326540
C2OHOCO2H                    106.077300000000            10.570232322375          5417.584289791279
C135O2                       301.269300000000            12.594501240832          6317.506208442563
HOBUT2CO2H                   118.131100000000            10.057143997139          4928.843218575932
C69OOH                       148.157100000000             9.354109205193          4655.512647891705
C126OOA                      226.268900000000             8.892728360172          4450.979157220234
INAO                         180.136000000000            10.585249434646          5038.002028466854
NC524O                       196.135400000000            13.159585200520          6804.184115067525
C151O                        285.356000000000            13.553936045973          7263.492050109241
DMEBMUO3H                    214.215200000000            10.409872014081          5217.662708084701
NCATECO2                     236.113100000000            10.981094370211          5618.460979356433
PBZMUCOH                     202.204500000000            10.374891105667          5358.369413127542
EBZBPER2OH                   172.178500000000            10.169607349717          5008.804557796447
C537O                        165.039900000000             9.484392152312          4760.650051591310
NNCATECO                     265.111300000000            11.980751082387          5965.491334803088
NCRESOOH                     235.148300000000            12.691711932153          6514.534899328236
NMETOLOH                     247.202000000000            11.949297328132          6030.433304920544
TM135BPOOH                   202.204500000000            11.672157969728          5950.327004717814
C619OOH                      144.125300000000            10.066712406599          4943.123581548124
C519CO2H                     146.141200000000            11.353001841502          5816.824513156344
NC72OOH                      233.132400000000            12.288646314775          5993.901776928333
NDEMPLOOH                    291.254600000000            14.003067267178          7425.635318171324
C622CO3H                     160.167800000000            10.066910337323          4932.704551056287
NMETOLO2                     262.193500000000            10.476730676615          5048.025319335150
NIPRBQO                      228.178800000000             9.683349318427          4929.104669293543
HOC4CHOOOH                   134.130500000000             9.632289861847          4778.225269203136
OETOLO2                      217.195900000000             9.780582887855          4793.543449128673
C145O2                       303.328200000000            13.628883637829          7424.057693338355
NOXYOLO                      232.167500000000            10.232024691982          4889.661578771545
C145OH                       288.336800000000            14.371883584395          8112.152989263023
C106NO3                      245.229200000000            10.919180670964          5560.962448962629
OETOLOH                      202.204500000000            11.114285333971          5775.951428308996
C41OH                        120.103900000000             9.619911429908          4834.422755171609
C732OOH                      176.167200000000            11.782341466930          6235.258479481409
C7ADCOOH                     176.167200000000             8.937623174308          4507.208657153546
C924OOH                      188.220900000000            10.943645170285          5689.325680434283
C5EDBPAN                     231.159600000000             8.982387867318          4506.751559641128
HO5C6CO3H                    162.183700000000             9.544023684744          4651.628185947794
MXYMUCCO2H                   170.162600000000            10.450099604624          5213.801371941367
C524NO3                      163.128700000000            11.005445864533          5383.078590898876
C822CO2H                     170.205700000000            10.301129113271          5084.455462904159
TM135MUPAN                   245.186100000000             9.123921459313          4694.609799271011
INCOH                        181.143900000000            11.375348381999          5726.097319275363
NOXYQOOH                     231.159600000000            12.596375035171          6646.526473181220
OXYMUCOH                     188.177900000000             9.797653753976          4922.360224403040
METLQONE                     150.174500000000             8.160289681279          4242.822661656697
HO3C126OOH                   218.333000000000            11.241744388116          5859.171161448376
C626CO2H                     158.151900000000            10.414662404810          5219.700092204444
T124NCATO                    262.193500000000            11.228673065533          5812.475835900512
DETLMUNO3                    275.255200000000            11.731782955397          6022.127245788630
PINALNO3                     229.229800000000            10.066208826205          4851.445723329830
C136CO3H                     254.322100000000            10.662488131464          5285.762578843391
PETLQOOH                     200.188600000000            11.808066682481          6457.859863246942
KLIMONIC                     188.177900000000            11.842627586905          6292.311531575839
C143OOH                      272.337400000000            13.553485487208          7452.204015348488
DNPETOLO2                    307.191000000000             9.780582887855          4793.543449128673
HO2C54CO2H                   132.157700000000             9.778963322444          4806.130592096456
C58NO3CO2H                   195.127500000000            13.413421736844          7143.062260222054
MXYMUCOH                     188.177900000000             9.908497530755          5014.908703619764
C113NO3                      247.288100000000            11.772650321030          5930.296429621767
C139OH                       242.311400000000            12.936759122301          7078.458225412683
NDNIPBZLO2                   352.188600000000            10.476730676615          5048.025319335150
NDNMXYOLO2                   338.162000000000            10.232024691982          4889.661578771545
C139O2                       257.302800000000            12.125635655217          6288.301623510558
BCKBOO                       254.322100000000             9.603827915290          4952.803606026283
C7EDCOH                      160.167800000000             8.971837803319          4475.023142381015
HPNC524CO                    211.126900000000            13.608229969803          7344.675288708256
PBFUOH                       160.167800000000            10.681618535298          5254.974145922031
DMEBMUPAN                    259.212700000000             9.479471225914          4945.522020536152
NOXYOLOOH                    249.174800000000            13.047261727357          6765.447128782801
OXYBPEROOH                   188.177900000000            11.316608186664          5699.414778739403
C7MOCOCO3H                   216.188000000000            10.422005639741          5446.372683594915
LIMONONIC                    184.232200000000            10.656678882411          5335.367684895464
NC91CO3H                     245.229200000000            10.990162352389          5184.404693055911
ENCATECOOH                   265.174200000000            14.104255034796          7903.522489373082
C728OH                       162.183700000000            11.480180709000          5950.780543707739
C712OOH                      162.183700000000            10.181196392322          5077.976033366077
INANCO                       224.125600000000            11.208771728629          5444.141433048496
C133O                        257.302800000000            11.912758144213          5901.955347427333
NDNOETOLO2                   352.188600000000            10.587574467389          5140.573802556941
CO1H63OOH                    148.157100000000            10.682484276128          5364.391745912584
C728O2                       177.175100000000            10.630293173999          5191.530649958860
C41NO3                       165.101500000000            10.586206884064          5181.453106913530
C915OOH                      186.205100000000            10.541478189454          4992.980366534363
NDNIPBLOOH                   353.196500000000            13.291967700778          6923.810866136146
PBENZOLOH                    202.204500000000            11.114285333971          5775.951428308996
PETOLOH                      202.204500000000            11.114285333971          5775.951428308996
PETLMUCO3H                   200.188600000000            10.054322234432          4966.750483083737
C116CO2H                     226.268900000000            11.527348545436          5918.970314155408
C914OOH                      200.188600000000            11.034726767980          5350.816588212640
LMLKAOH                      186.205100000000             9.771734337538          4958.605392226619
CHOC4OHOOH                   134.130500000000             9.691784403307          4761.248546585063
IPRBQOH                      184.189200000000            10.986863279736          5866.952531736982
PBENZOLO2                    217.195900000000             9.780582887855          4793.543449128673
C916OH                       186.205100000000             9.576185385724          4731.704249862459
C919OOH                      202.204500000000            10.920337410432          5553.927205045014
LIMALOOH                     218.246900000000            12.595365180607          6748.858137296258
NLIMALOOH                    263.244500000000            10.529886507705          5334.907030878199
PBZMUCCO                     200.188600000000             9.861301169704          4741.225090428032
TM124MUPAN                   245.186100000000             9.013077662580          4602.061314341798
NEBNZOLO                     232.167500000000            10.232024691982          4889.661578771545
C813OH                       190.193800000000            12.867120414551          6802.317471115686
PEBQOOH                      188.177900000000            10.739494497775          5851.643247783525
C131OOH                      242.311400000000            11.153160671647          5717.449769578844
PETLBPROOH                   202.204500000000            11.672157969728          5950.327004717814
HO36C12                      202.333600000000            10.645067881404          5410.573052625410
C8OHCO2PAN                   261.185500000000             9.890817704768          5174.231998710843
C6HOCOOOH                    148.157100000000             9.987839645140          5029.137495248228
NDNT124OOH                   353.196500000000            13.291967700778          6923.810866136146
OETLBPROOH                   202.204500000000            11.672157969728          5950.327004717814
C818OH                       174.194400000000            10.792748734719          5555.729811885518
NPEBQO                       214.152200000000             9.438643343261          4770.740931444318
C4COMOHOOH                   148.157100000000             9.875576181077          4957.982879306212
BCLKBOH                      254.322100000000            11.600196174445          6031.500463790138
C128OH                       228.284800000000            12.245709447558          6501.781464072662
BCLKBOC                      254.322100000000             9.828861831187          5029.840930282761
C732CO3                      203.169300000000             9.945579338565          4833.543239317818
IPNCATECO2                   278.192900000000            11.826056117225          6186.100684939649
C128O2                       243.276300000000            10.641199387252          5297.752109314000
BCLKBO2                      269.313500000000             9.037554667172          4617.549349671688
C731CO3H                     188.177900000000            10.018885043986          4972.649206029078
NTM123OLO                    246.194100000000            10.587574467389          5140.573802556941
DNEBNZLOOH                   294.172400000000            12.045639192651          6418.416770079857
MXNNCATCO2                   309.163900000000            12.470163046345          6282.218814412202
NC91PAN                      290.226800000000            10.148159687420          4912.264011470429
C927OOH                      188.220900000000            11.450856302634          6023.316236779216
HO24C4CO3H                   150.129900000000            10.218539052311          5190.130004784142
INB1NBCHO                    224.125600000000            11.792572588911          5686.847206236615
C1211CO2H                    256.294900000000            12.955313728117          6991.581753692974
HO124C5                      120.147000000000            10.050460650541          4996.983985993452
C135O                        285.269900000000            12.594501240832          6317.506208442563
TM124OLO2                    217.195900000000             9.780582887855          4793.543449128673
PTLQOH                       156.136000000000            10.386607524381          5457.676568728445
C821OOH                      174.151300000000             9.901693443495          4784.040396118766
C622OOH                      132.157700000000             9.742176199200          4727.322672836535
TM124OLOH                    202.204500000000            11.114285333971          5775.951428308996
C137NO3                      271.309500000000            10.117957391990          4895.744385251254
C1011CO2H                    198.258800000000            10.347165929068          5030.989013893834
C924OH                       172.221500000000            10.234705221510          5169.572961972824
C920PAN                      261.228600000000            10.212379126401          5088.669852177231
HPC52CO3H                    198.128100000000            12.732721682669          7127.652480941409
PTLQOOH                      172.135400000000            11.207810924765          6048.583899562565
HOACETEOOH                   136.103300000000            10.137028683209          4868.450013741488
C628OOH                      162.140600000000            10.678325703376          5502.503476788678
C142OOH                      256.338000000000            13.143440972225          6947.008238831630
ENCATECO2                    264.166300000000            11.581350126779          6027.736942710711
C6CYTONOOH                   158.108800000000            10.486305391398          4966.686456473839
PXYBIPENO3                   217.176000000000            11.472450168879          5455.537801397745
C813NO3                      235.191300000000            14.333147945838          7380.663450366354
C1014OOH                     218.246900000000            10.327777798942          5041.750421895350
PXYOLOOH                     204.177300000000            12.045639192651          6418.416770079857
C818OOH                      190.193800000000            11.501688689255          6075.482531996776
C116OH                       198.258800000000            10.418616690317          5048.103580649900
C122OOH                      232.316600000000            11.487407849577          6160.985988303235
BCKBCO                       238.322700000000            10.444966468615          5224.107460456228
C123OOH                      232.316600000000            12.069789024858          6425.085625421863
C132O2                       257.302800000000            10.413188268482          5122.125291976944
C137CO3                      269.313500000000            10.473507152462          5146.656604763815
C1313O                       241.303400000000            10.783630646982          5293.676450853550
C132OH                       242.311400000000            11.664169453768          6104.533268839017
NPXYQO                       214.152200000000             9.327799535132          4678.192443248675
C65NO3CO2H                   177.155200000000            10.647949147181          5103.400205438743
C6CONO3OOH                   193.154600000000            10.053031158061          4860.233777669680
INAHPCHO                     195.127500000000            11.016966185341          5578.493206682944
C137O                        225.304000000000            10.117957391990          4895.744385251254
DDECOOH                      202.333600000000             9.697732711064          4747.690292163801
PNCATECOOH                   279.200800000000            14.459804852070          8154.434725092640
BCKAO                        239.330600000000            10.493267432441          4980.210917637166
C5MEJPAN                     261.185500000000             9.890817704768          5174.231998710843
NDMEPHOLOH                   261.228600000000            12.304847097594          6281.345527005467
NMETOLOOH                    263.201400000000            13.291967700778          6923.810866136146
NDMEPHOLO2                   276.220100000000            10.832280447689          5298.937541880537
TLEMUCOH                     174.151300000000             9.663791545908          4856.544962995337
IPBZOBPROH                   184.189200000000             9.643296259538          4690.799153604898
C625OH                       148.157100000000            10.433942472904          5386.007945501741
TM124OLO                     201.196500000000             9.780582887855          4793.543449128673
ENNCATECO2                   309.163900000000            12.581006840541          6374.767298612688
IPNCATCOOH                   279.200800000000            14.348961044020          8061.886236959291
INAHPCO2H                    211.126900000000            13.616403060135          7381.738611436261
TM124QONE                    150.174500000000             8.160289681279          4242.822661656697
C625O2                       163.148500000000             9.690942540592          4697.912653639304
C811OOH                      174.194400000000            10.532520427961          5293.810732911124
BCLKAOOH                     270.321500000000            11.637194815691          6177.628329668468
TM123OLOOH                   218.203900000000            12.401188978948          6669.328996984133
OETLQOH                      184.189200000000            11.097707070950          5959.501015085652
OETLQO2                      199.180600000000             9.273727249612          4674.622799003801
INANCO2H                     240.125000000000            13.795597746185          7137.861639730620
HO6CO9C11                    186.291200000000             9.654114687926          4685.249036960254
C1212OOH                     260.283600000000            14.511428436692          8214.989768385596
C4PAN2                       181.100900000000            10.169028475079          5040.701943453230
C1310OH                      258.310800000000            14.534204836845          8220.684846692990
INB1NBCO2H                   240.125000000000            14.430747830250          7490.092611446824
C1214O                       227.276900000000            10.057638480878          4871.213064697256
C921OOH                      204.220300000000            11.902871051721          6435.889725558605
BCLKBO                       253.314100000000             9.037554667172          4617.549349671688
C734OOH                      192.166600000000            13.725191544408          7627.815708408590
NORLIMO2                     203.212400000000            10.026494281942          4845.318452740059
NTM124QO2                    244.178200000000             9.683349318427          4929.104669293543
C10PAN1                      249.261000000000            10.205148598851          5132.224173255196
TLBIPERNO3                   203.149500000000            11.227744185204          5297.174061107194
MXYMUCNO3                    233.175400000000            10.775977413847          5361.939055905215
C630OOH                      146.141200000000             9.911249920984          5120.422279487846
NNCATECOOH                   282.118600000000            14.578527823669          7841.276885764740
C818CO                       172.178500000000            10.800072002011          5202.685125026418
MXNNCATOOH                   310.171800000000            15.067939774964          8158.004361780811
C1310OOH                     274.310200000000            15.116837771220          8669.282948357473
MACRNCO2H                    165.101500000000            11.832264400182          5922.978381517081
NDNCRESOOH                   325.143400000000            12.691711932153          6514.534899328236
C144O2                       271.329400000000            11.139180427328          5544.588676053335
H3C25C6OH                    146.141200000000             9.474545347156          4740.044983846661
C732OH                       160.167800000000            11.708551616135          6067.736736719968
TLBIPEROOH                   174.151300000000            11.071902218055          5541.051042763937
C93NO3                       219.235000000000            11.061550765172          5428.471980603243
C825CO                       172.178500000000            12.201058075759          6157.009925671396
C1215O                       243.276300000000            11.557208376247          5651.043125772091
NC524NO3                     242.140900000000            15.513362627942          8212.934599280639
BZBIPERNO3                   189.122900000000            10.983038214522          5138.810324539340
NC102OOH                     261.228600000000            13.370117598302          6818.192352734833
TM124BP2OH                   186.205100000000             9.669739096709          4700.994965801658
C139O                        241.303400000000            12.125635655217          6288.301623510558
NDNOXYLOOH                   339.170000000000            13.047261727357          6765.447128782801
DMEBMUOH                     216.231000000000             9.875022856861          5050.559822334218
C923CO3H                     200.231600000000             9.905351750919          4837.404576294503
NOETOLO2                     262.193500000000            10.698418258626          5233.122285913688
INDOH                        181.143900000000            11.968775267745          6078.328293318402
INDO2                        196.135400000000            11.220399523200          5390.233001471059
IPBZMUCO2H                   184.189200000000            10.805649378780          5464.713595369643
PTNNCATCO2                   323.190400000000            12.936556617562          6625.679522861957
NDNEBNZLO                    322.162600000000            10.232024691982          4889.661578771545
NOETOLOH                     247.202000000000            12.170984888303          6215.530265245936
CYHXOLAOOH                   132.157700000000             9.891956141891          4821.407862975268
C721OOH                      160.167800000000            10.569435674762          5266.056592581514
MXYOLOOH                     204.177300000000            11.934795412277          6325.868289834313
C826OOH                      190.193800000000            11.884265643628          6247.033693684652
TM124MUOOH                   218.203900000000            10.974406928054          5764.179778532952
BZEMUCOOH                    176.124100000000            10.129445181708          5196.540073140935
EBZMUCCO3H                   186.162000000000             9.809616239598          4808.386739599979
EBFUOH                       146.141200000000            10.326068752467          5004.061920008574
TM124BPNO3                   231.202600000000            11.717156151526          5613.901541391844
NPPRBQO2                     244.178200000000             9.794193104876          5021.653151278260
HOPINONIC                    200.231600000000            11.303230114738          5858.773645597281
PBZMUCPAN                    245.186100000000             9.234765243202          4787.158280522868
METLMUCOOH                   218.203900000000            11.085250704149          5856.728257553026
C719OOH                      176.167200000000            13.238952075703          7103.483108047608
C5DBEPAN                     231.159600000000             8.982387867318          4506.751559641128
INB1NBCO3                    255.116500000000            11.546909129541          5385.032379978998
C730OOH                      178.183100000000            12.767084360256          6844.158114180790
C521OH                       132.114600000000            10.517741515319          4984.124724799132
BCKAO2                       255.330000000000            10.493267432441          4980.210917637166
NMETLQO2                     244.178200000000             9.683349318427          4929.104669293543
C8CO2DBPAN                   231.159600000000             8.982387867318          4506.751559641128
C136OH                       210.312600000000            10.305083381475          4912.858946394927
PXNCATECO                    248.166900000000            11.581350126779          6027.736942710711
C113OH                       202.290600000000            11.005299313688          5654.420686899446
NEBFUOOH                     207.138200000000            12.367326504196          5941.999605355833
C1210CO3H                    256.294900000000            11.131571187552          5671.919428821824
LIMALO                       201.239600000000            10.382044043980          5096.230672698736
BCKAOO                       254.322100000000             9.603827915290          4952.803606026283
BCKAOH                       240.338600000000            11.783645689374          5962.618895868744
NPXYFUOOH                    193.111600000000            12.011776725180          5691.087380536983
C152O2                       301.355400000000            11.735996665756          5872.538226237541
C827CO3H                     202.204500000000             9.820215877265          4760.819017061880
PBFUOOH                      176.167200000000            11.502821946370          5845.881479815113
C6MOCOCO3H                   202.161400000000            10.066455875546          5195.460463019471
C58OH                        134.130500000000             9.267234374101          4619.161649916813
BCLKBOOH                     270.321500000000            11.748038616460          6270.176815753306
C152OH                       286.363900000000            12.606647376995          6631.788114519598
C141OO                       270.321500000000            12.238448085536          6420.794758660324
NTM135OLO2                   262.193500000000            10.476730676615          5048.025319335150
METLMUCPAN                   245.186100000000             9.123921459313          4694.609799271011
NTM135OLOH                   247.202000000000            11.949297328132          6030.433304920544
PBZBPER2OH                   186.205100000000            10.525157113508          5259.716778258209
C59OOH                       150.129900000000            10.670651694115          5693.219034752603
HNMVKOH                      165.101500000000            10.002406034749          4938.747336864448
IC7DCOOH                     176.167200000000             9.682197401408          4973.381986693613
PNCATECO2                    278.192900000000            11.936899920652          6278.649171785622
MNNCATCOOH                   296.145200000000            14.823233794955          7999.640622546959
HO13C4OH                     106.120400000000            10.292293944976          5119.696616444613
NCATECOOH                    237.121100000000            13.503999276926          7494.246525625438
MMALNACO2H                   193.111600000000            11.687483748942          6030.925973418686
CONO3C6OOH                   193.154600000000            10.053031158061          4860.233777669680
C128CO                       226.268900000000            11.522173369277          5860.232988241527
C621O2                       177.132100000000            10.650184049735          5071.333853388381
PETLMUCNO3                   247.202000000000            11.131527200673          5612.851282961144
C61CPAN                      235.148300000000             9.862069829411          4807.452087648747
C624OOH                      132.157700000000             9.742176199200          4727.322672836535
C919NO3                      231.202600000000            10.563630896222          5310.050225365349
HO6C7OOH                     148.200100000000             9.462575862268          4626.003916808329
C926OH                       186.205100000000             9.055958653201          4584.980546034218
C148OOH                      286.141600000000            11.862228746851          6254.665658295477
NDNIPBZLO                    336.189200000000            10.476730676615          5048.025319335150
METLQO                       183.181200000000             9.162883450234          4582.074313317428
C917OH                       170.205700000000             9.725958533710          4800.636499449173
TLBIPER2OH                   158.151900000000             9.814057571367          4757.892333167029
C930OH                       186.205100000000             9.724070418638          4706.347659260902
BCALO2                       285.356000000000            11.494730184928          5795.500894741831
INB1NACO3H                   256.124400000000            13.729414651428          6992.129505465149
BCALCOH                      252.349300000000            10.394957889590          5271.718758915714
C920OOH                      188.220900000000            10.277162784916          5155.428657702594
BCALOH                       270.364500000000            12.365380930859          6554.750792958948
C928CO2H                     200.231600000000            10.927092773198          5509.694346312114
PXNNCATOOH                   310.171800000000            15.178783568757          8250.552845844219
BCALOO                       254.322100000000             9.603827915290          4952.803606026283
C1214O2                      243.276300000000            10.057638480878          4871.213064697256
NMXYQOOH                     231.159600000000            12.485531239981          6553.977988695449
C813O                        189.185800000000            11.979370503496          5971.912961884077
OETLQCO                      182.173300000000            10.554749204523          5175.220009693095
BCLKACO                      252.306200000000            10.335512272467          5304.830925897022
C1214OH                      228.284800000000            11.308619685285          5853.621047034714
C144OOH                      272.337400000000            13.352501544728          7197.216135146485
HO3C86OOH                    162.226700000000             9.819545295340          4855.522268836632
C145O                        287.328800000000            13.628883637829          7424.057693338355
INB2OOH                      197.143300000000            12.769139636675          6690.629491843835
C824OOH                      174.194400000000            10.588095396528          5438.413457120524
C1313OOH                     258.310800000000            12.996951770826          6946.303911791164
INB1HPCHO                    195.127500000000            11.652116290108          5930.724184329569
C76OOH                       162.183700000000             9.709658974106          4906.424869818745
T123NNCTO                    307.191000000000            12.714869034547          6440.582555995031
C128OOH                      244.284200000000            12.842385953463          6950.379572663029
HO8C9CO3H                    204.263400000000            10.610672999220          5404.364853945357
IPRBQO                       183.181200000000             9.162883450234          4582.074313317428
DMEBPROOH                    216.231000000000            12.027707734918          6201.239225578957
APINCNO3                     215.246300000000            10.288546652315          4980.673355726836
ALC4DOLOOH                   150.129900000000            10.878757062460          5747.396919105149
BZEMUCCO2H                   142.109400000000             9.849843838173          4804.525405755955
CO2HOC6OOH                   148.157100000000             9.464952990008          4748.061129409096
NOXYQO2                      230.151600000000             9.438643343261          4770.740931444318
