#          Time_in_sec([])              CONDENS_SINK([])              CON_SIN_NITR([])
7.53000000000000000000e+05    1.00237841272904461221e+03    1.25461396290152401889e+03
7.53300000000000000000e+05    1.00240845535470919003e+03    1.25396453100296366756e+03
7.53600000000000000000e+05    1.00244384132938353105e+03    1.25233035093482340017e+03
7.53900000000000000000e+05    1.00248475480749095823e+03    1.24973006815276130510e+03
7.54200000000000000000e+05    1.00253141193496787764e+03    1.24619544618520012591e+03
7.54500000000000000000e+05    1.00258406235890197422e+03    1.24177063158875898807e+03
7.54800000000000000000e+05    1.00264299098674064226e+03    1.23651111607488996924e+03
7.55100000000000000000e+05    1.00270852000096886059e+03    1.23048243259105584002e+03
7.55400000000000000000e+05    1.00278101113549939782e+03    1.22375863150200984819e+03
7.55700000000000000000e+05    1.00286086821991989382e+03    1.21642059018313966590e+03
7.56000000000000000000e+05    1.00294853999708959691e+03    1.20855421399315696362e+03
7.56300000000000000000e+05    1.00304452321827852757e+03    1.20024858857046478988e+03
7.56600000000000000000e+05    1.00314936601795204751e+03    1.19159414268443947549e+03
7.56900000000000000000e+05    1.00326367156726041685e+03    1.18268087761083279474e+03
7.57200000000000000000e+05    1.00338810200112936855e+03    1.17359671346849336260e+03
7.57500000000000000000e+05    1.00352338260833278127e+03    1.16442599554791081573e+03
7.57800000000000000000e+05    1.00367030626684197614e+03    1.15524819486138926550e+03
7.58100000000000000000e+05    1.00382973809780855845e+03    1.14613682748100723074e+03
7.58400000000000000000e+05    1.00400262030047383632e+03    1.13715860724905110146e+03
7.58700000000000000000e+05    1.00418997711678719043e+03    1.12837283666957864625e+03
7.59000000000000000000e+05    1.00439291985824820586e+03    1.11983103168873640243e+03
7.59300000000000000000e+05    1.00461265190814253856e+03    1.11157676803521962938e+03
7.59600000000000000000e+05    1.00485047358961242026e+03    1.10364573011406559999e+03
7.59900000000000000000e+05    1.00510778676363281647e+03    1.09606593831201803368e+03
7.60200000000000000000e+05    1.00538609899076072907e+03    1.08885812705934176847e+03
7.60500000000000000000e+05    1.00568702705638452244e+03    1.08203624407854181300e+03
7.60800000000000000000e+05    1.00601229962119941774e+03    1.07560804082471554466e+03
7.61100000000000000000e+05    1.00636375871701875440e+03    1.06957572500615083300e+03
7.61400000000000000000e+05    1.00674335976332633891e+03    1.06393664803960018617e+03
7.61700000000000000000e+05    1.00715316973303879422e+03    1.05868400308756145023e+03
7.62000000000000000000e+05    1.00759536304802577433e+03    1.05380751268312496904e+03
7.62300000000000000000e+05    1.00807221473778042764e+03    1.04929408862058812701e+03
7.62600000000000000000e+05    1.00858609035050085367e+03    1.04512845055062120991e+03
7.62900000000000000000e+05    1.00913943206765941341e+03    1.04129369337525372430e+03
7.63200000000000000000e+05    1.00973474044440342823e+03    1.03777179693890207091e+03
7.63500000000000000000e+05    1.01037455118307525481e+03    1.03454407454705642522e+03
7.63800000000000000000e+05    1.01106140635055828625e+03    1.03159155944510098379e+03
7.64100000000000000000e+05    1.01179781947740355008e+03    1.02889533052358001441e+03
7.64400000000000000000e+05    1.01258623403346598479e+03    1.02643678018143850750e+03
7.64700000000000000000e+05    1.01342897486692982056e+03    1.02419782849847501893e+03
7.65000000000000000000e+05    1.01432819232669510257e+03    1.02216108868322999115e+03
7.65300000000000000000e+05    1.01528579896707162789e+03    1.02030998922504670645e+03
7.65600000000000000000e+05    1.01630339896233510899e+03    1.01862885834701137355e+03
7.65900000000000000000e+05    1.01738221063877949746e+03    1.01710297628920841362e+03
7.66200000000000000000e+05    1.01852298286294296759e+03    1.01571860070574632573e+03
7.66500000000000000000e+05    1.01972590640288649411e+03    1.01446297008603505674e+03
7.66800000000000000000e+05    1.02099052179721002176e+03    1.01332428965598433024e+03
7.67100000000000000000e+05    1.02231562571203585321e+03    1.01229170371579027687e+03
7.67400000000000000000e+05    1.02369917822291301945e+03    1.01135525785815514155e+03
7.67700000000000000000e+05    1.02513821390525390598e+03    1.01050585400733041297e+03
7.68000000000000000000e+05    1.02662876002787402285e+03    1.00973520074210887287e+03
7.68300000000000000000e+05    1.02816576549021510800e+03    1.00903576092606351722e+03
7.68600000000000000000e+05    1.02974304439315460513e+03    1.00840069827267632263e+03
7.68900000000000000000e+05    1.03135323825352520544e+03    1.00782382412452250264e+03
7.69200000000000000000e+05    1.03298780083263523011e+03    1.00729954542460666289e+03
7.69500000000000000000e+05    1.03463700932198685223e+03    1.00682281460257866001e+03
7.69800000000000000000e+05    1.03629000519467513186e+03    1.00638908188568143487e+03
7.70100000000000000000e+05    1.03793486737735065617e+03    1.00599425037000207794e+03
7.70400000000000000000e+05    1.03955871952573966155e+03    1.00563463404750643804e+03
7.70700000000000000000e+05    1.04114787211085717900e+03    1.00530691887396574202e+03
7.71000000000000000000e+05    1.04268799877236438078e+03    1.00500812687789959909e+03
7.71300000000000000000e+05    1.04416434501428943804e+03    1.00473558324697523858e+03
7.71600000000000000000e+05    1.04556196586480996302e+03    1.00448688628222043917e+03
7.71900000000000000000e+05    1.04686598766621523282e+03    1.00425988007863986695e+03
7.72200000000000000000e+05    1.04806188778180057852e+03    1.00405262977049176243e+03
7.72500000000000000000e+05    1.04913578478560884832e+03    1.00386339916814586104e+03
7.72800000000000000000e+05    1.05007473071906815676e+03    1.00369063060902726647e+03
7.73100000000000000000e+05    1.05086699632871454924e+03    1.00353292684594998718e+03
7.73400000000000000000e+05    1.05150233990124888805e+03    1.00338903480075646257e+03
7.73700000000000000000e+05    1.05197225042737977674e+03    1.00325783101848253409e+03
7.74000000000000000000e+05    1.05227015637302793039e+03    1.00313830866635760231e+03
7.74300000000000000000e+05    1.05239159230867176120e+03    1.00302956593214958048e+03
7.74600000000000000000e+05    1.05233431701189169871e+03    1.00293079568711107186e+03
7.74900000000000000000e+05    1.05209837835606413137e+03    1.00284127628970463775e+03
7.75200000000000000000e+05    1.05168612224906132724e+03    1.00276036341706480925e+03
7.75500000000000000000e+05    1.05110214499162111679e+03    1.00268748282159538121e+03
7.75800000000000000000e+05    1.05035319057657216035e+03    1.00262212392005858419e+03
7.76100000000000000000e+05    1.04944799653432028208e+03    1.00256383413190428655e+03
7.76400000000000000000e+05    1.04839709383761351091e+03    1.00251221389235445258e+03
7.76700000000000000000e+05    1.04721256801165850447e+03    1.00246691227389385404e+03
7.77000000000000000000e+05    1.04590778987376188525e+03    1.00242762315732181833e+03
7.77300000000000000000e+05    1.04449712519235640684e+03    1.00239408190040398949e+03
7.77600000000000000000e+05    1.04299563297720260380e+03    1.00236606245847281116e+03
7.77900000000000000000e+05    1.04141876208677194882e+03    1.00234337491708151902e+03
7.78200000000000000000e+05    1.03978205538791667095e+03    1.00232586340207262765e+03
7.78500000000000000000e+05    1.03810086987340423548e+03    1.00231340433720595229e+03
7.78800000000000000000e+05    1.03639012000056550278e+03    1.00230590502386155549e+03
7.79100000000000000000e+05    1.03466405013885400876e+03    1.00230330252131432189e+03
7.79400000000000000000e+05    1.03293604049297255187e+03    1.00230556280971507022e+03
7.79700000000000000000e+05    1.03121844928991936285e+03    1.00231268022124083927e+03
7.80000000000000000000e+05    1.02952249246696737828e+03    1.00232467712792185921e+03
7.80300000000000000000e+05    1.02785816064759342225e+03    1.00234160387744623222e+03
7.80600000000000000000e+05    1.02623417190467148430e+03    1.00236353897079527542e+03
7.80900000000000000000e+05    1.02465795772979686262e+03    1.00239058947790283582e+03
7.81200000000000000000e+05    1.02313567878248670695e+03    1.00242289168965157842e+03
7.81500000000000000000e+05    1.02167226639453178905e+03    1.00246061200643930533e+03
7.81800000000000000000e+05    1.02027148544908880012e+03    1.00250394806524104752e+03
7.82100000000000000000e+05    1.01893601412457314837e+03    1.00255313010856377787e+03
7.82400000000000000000e+05    1.01766753606328870774e+03    1.00260842259989829017e+03
7.82700000000000000000e+05    1.01646684076065855606e+03    1.00267012609119092303e+03
7.83000000000000000000e+05    1.01533392833581262948e+03    1.00273857934843010753e+03
7.83300000000000000000e+05    1.01426811530030772701e+03    1.00281416174160972332e+03
7.83600000000000000000e+05    1.01326813845274875803e+03    1.00289729590500610357e+03
7.83900000000000000000e+05    1.01233225456042259793e+03    1.00298845067279808063e+03
7.84200000000000000000e+05    1.01145833401694085296e+03    1.00308814429343181018e+03
7.84500000000000000000e+05    1.01064394716503795735e+03    1.00319694792366362890e+03
7.84800000000000000000e+05    1.00988644242958935138e+03    1.00331548939971298751e+03
7.85100000000000000000e+05    1.00918301580659317551e+03    1.00344445727824415826e+03
7.85400000000000000000e+05    1.00853077159328415746e+03    1.00358460513374404854e+03
7.85700000000000000000e+05    1.00792677452102475399e+03    1.00373675609101701411e+03
7.86000000000000000000e+05    1.00736809366779925767e+03    1.00390180756171150733e+03
7.86300000000000000000e+05    1.00685183868528542916e+03    1.00408073614172280941e+03
7.86600000000000000000e+05    1.00637518898257644651e+03    1.00427460261166925193e+03
7.86900000000000000000e+05    1.00593541657168259462e+03    1.00448455696509768131e+03
7.87200000000000000000e+05    1.00552990330632519544e+03    1.00471184336831538531e+03
7.87500000000000000000e+05    1.00515615324258226337e+03    1.00495780493150118673e+03
7.87800000000000000000e+05    1.00481180082451669477e+03    1.00522388814275018376e+03
7.88100000000000000000e+05    1.00449461555617847353e+03    1.00551164678483610260e+03
7.88400000000000000000e+05    1.00420250376874764697e+03    1.00582274511866535249e+03
7.88700000000000000000e+05    1.00393350803251689740e+03    1.00615896007780474974e+03
7.89000000000000000000e+05    1.00368580470159167817e+03    1.00652218217545862444e+03
7.89300000000000000000e+05    1.00345770001741175292e+03    1.00691441477947716976e+03
7.89600000000000000000e+05    1.00324762513759685589e+03    1.00733777136344929204e+03
7.89900000000000000000e+05    1.00305413040064524921e+03    1.00779447029409334391e+03
7.90200000000000000000e+05    1.00287587908564375994e+03    1.00828682666898043863e+03
7.90500000000000000000e+05    1.00271164087988620395e+03    1.00881724067664185895e+03
7.90800000000000000000e+05    1.00256028522634699129e+03    1.00938818191648636002e+03
7.91100000000000000000e+05    1.00242077468726745337e+03    1.01000216909251503239e+03
7.91400000000000000000e+05    1.00229215842945427539e+03    1.01066174448701019628e+03
7.91700000000000000000e+05    1.00217356591090390339e+03    1.01136944263330065041e+03
7.92000000000000000000e+05    1.00206420082665101745e+03    1.01212775264582705859e+03
7.92300000000000000000e+05    1.00196333535383212165e+03    1.01293907373690046825e+03
7.92600000000000000000e+05    1.00187030472139349513e+03    1.01380566355851101434e+03
7.92900000000000000000e+05    1.00178450211822143956e+03    1.01472957915966503606e+03
7.93200000000000000000e+05    1.00170537394430300537e+03    1.01571261054952344693e+03
7.93500000000000000000e+05    1.00163241540245155647e+03    1.01675620710707721628e+03
7.93800000000000000000e+05    1.00156516642281326313e+03    1.01786139738017357104e+03
7.94100000000000000000e+05    1.00150320790849241348e+03    1.01902870316852181531e+03
7.94400000000000000000e+05    1.00144615828793541823e+03    1.02025804918159315093e+03
7.94700000000000000000e+05    1.00139367035795612537e+03    1.02154866999368925917e+03
7.95000000000000000000e+05    1.00134542840028632327e+03    1.02289901647105011762e+03
7.95300000000000000000e+05    1.00130114555411387300e+03    1.02430666430119754295e+03
7.95600000000000000000e+05    1.00126056142710706354e+03    1.02576822768947272380e+03
7.95900000000000000000e+05    1.00122343992779212840e+03    1.02727928167474851762e+03
7.96200000000000000000e+05    1.00118956730276704548e+03    1.02883429682499763658e+03
7.96500000000000000000e+05    1.00115875036302452372e+03    1.03042659027157833407e+03
7.96800000000000000000e+05    1.00113081488455702583e+03    1.03204829709663545145e+03
7.97100000000000000000e+05    1.00110560416938972139e+03    1.03369036597127342247e+03
7.97400000000000000000e+05    1.00108297775418861875e+03    1.03534258262849971288e+03
7.97700000000000000000e+05    1.00106281025459793455e+03    1.03699362422753029023e+03
7.98000000000000000000e+05    1.00104499033445893019e+03    1.03863114691850546478e+03
7.98300000000000000000e+05    1.00102941979002082462e+03    1.04024190795510730823e+03
7.98600000000000000000e+05    1.00101601274018503318e+03    1.04181192254767711347e+03
7.98900000000000000000e+05    1.00100469491469937111e+03    1.04332665433676152134e+03
7.99200000000000000000e+05    1.00099540303305002453e+03    1.04477123694705937851e+03
7.99500000000000000000e+05    1.00098808426757341294e+03    1.04613072261817956132e+03
7.99800000000000000000e+05    1.00098269578503766297e+03    1.04739035247564538622e+03
8.00100000000000000000e+05    1.00097920436160973168e+03    1.04853584168377619790e+03
8.00400000000000000000e+05    1.00097758606674779003e+03    1.04955367159365505358e+03
8.00700000000000000000e+05    1.00097782601212554709e+03    1.05043138014238229516e+03
