#                     time          SMEAR_TEMP_168.dat                SMEAR_RH.dat                SMEAR_CS.dat             SMEAR_PRESS.dat               SA_ground.dat                     NH3.dat               All_J.dat.csv
9.93263888888899941776e+01  1.81999840127900003317e+00  9.73599904076699971256e+01  1.08471553703699992444e-02  9.86240000000000009095e+02  1.46540031340899993666e+05  2.00000000000000000000e+00  4.52499211670239001593e-02
9.93333333333300032564e+01  1.81999040767400011021e+00  9.79300383692999929508e+01  1.05635899999999994386e-02  9.86359928057599972817e+02  1.22139812636400005431e+05  2.00000000000000000000e+00  3.26720422844824984199e-02
9.93402777777800025660e+01  1.88000639488400000943e+00  9.82300031974399985302e+01  1.05060899999999991794e-02  9.86429974420500002452e+02  1.04831578157299998566e+05  2.00000000000000000000e+00  2.32603269724577996214e-02
9.93472222222199974340e+01  1.89000639488400001831e+00  9.85300127897699979940e+01  1.04485900000000006549e-02  9.86330035171900021851e+02  8.75233437177500018151e+04  2.00000000000000000000e+00  9.99999999999999954748e-07
9.93541666666699967436e+01  1.91999999999999992895e+00  9.87199952038399999310e+01  1.03920806349199999763e-02  9.86400038369299977603e+02  7.02151094643499964150e+04  2.00000000000000000000e+00  9.99999999999999954748e-07
9.93611111111100058224e+01  1.92000319744199998695e+00  9.87600000000000051159e+01  1.03758570899499993206e-02  9.86539990407699974639e+02  8.62022109970599994995e+04  2.31685437741999988859e+00  9.99999999999999954748e-07
9.93680555555600051321e+01  1.87001278976799989451e+00  9.88699808153500043773e+01  1.03596335449699997189e-02  9.86590025579499979358e+02  1.02189312529799994081e+05  2.00000000000000000000e+00  2.35076882539301005789e-03
9.93750000000000000000e+01  1.90999999999999992006e+00  9.90799999999999982947e+01  1.03434100000000007979e-02  9.86350000000000022737e+02  1.18176414062500000000e+05  3.67578401413700017741e+00  2.47016208853008010712e-03
9.93819444444399948679e+01  1.97996163069599995232e+00  9.92800127897699979940e+01  1.04087010052900004464e-02  9.86299955235799984621e+02  1.02529906279100003303e+05  2.00000000000000000000e+00  9.99999999999999954748e-07
9.93888888888899941776e+01  2.05000159872099985137e+00  9.94599952038399948151e+01  1.04739920105800000949e-02  9.86269980815299959431e+02  8.68833984957899956498e+04  2.00000000000000000000e+00  3.72034035830915007712e-03
9.93958333333300032564e+01  2.14998081534800000725e+00  9.95900095923300057166e+01  1.05392830158699997434e-02  9.86249995203800040144e+02  7.12368907124399993336e+04  2.00000000000000000000e+00  9.33948420098189985294e-03
9.94027777777800025660e+01  2.10000959232599981874e+00  9.96299999999999954525e+01  1.03545966666699993525e-02  9.86220025579499974810e+02  6.97211588569900050061e+04  2.00000000000000000000e+00  4.86220547860203959611e-03
9.94097222222199974340e+01  2.14000000000000012434e+00  9.96699936051199983922e+01  1.01637633333300000243e-02  9.86250025579499947526e+02  6.82054270805099949939e+04  2.00000000000000000000e+00  1.18199069511844001568e-02
9.94166666666699967436e+01  2.20998561151100014754e+00  9.96400000000000005684e+01  9.97292999999999964233e-03  9.86349932853700011037e+02  6.66896954035600065254e+04  4.20146897178700040598e+00  9.99999999999999954748e-07
9.94236111111100058224e+01  2.31998081534600020248e+00  9.95799952038399993626e+01  9.48956759259200061107e-03  9.86359988809000014953e+02  8.29838229773700004444e+04  2.00000000000000000000e+00  2.27042573959474001249e-03
9.94305555555600051321e+01  2.28999360511599991952e+00  9.95799872102300014376e+01  8.99145582010599936362e-03  9.86429936051200002112e+02  9.92779505511900060810e+04  2.00000000000000000000e+00  3.64238491878787979186e-03
9.94375000000000000000e+01  2.31000000000000005329e+00  9.96099999999999994316e+01  8.49334404761900065017e-03  9.86299999999999954525e+02  1.15572078125000000000e+05  2.86419296862200001286e+00  3.03007628120904003166e-03
9.94444444444399948679e+01  2.41999999999999992895e+00  9.95099808153500049457e+01  8.30030000000000003912e-03  9.86380095923300018512e+02  1.15904958332700000028e+05  2.26745662960999982971e+00  9.67807587394173968187e-03
9.94513888888899941776e+01  2.48000159872100001124e+00  9.94099984012800064193e+01  8.13092500000000065197e-03  9.86469985611499964762e+02  1.16237838540400000056e+05  2.00000000000000000000e+00  8.18830363171869045347e-03
9.94583333333300032564e+01  2.56998561151100002320e+00  9.91299664268599940442e+01  7.96265825396800033809e-03  9.86530052757800035579e+02  1.16570718748100000084e+05  2.00000000000000000000e+00  6.37346609680500015421e-03
9.94652777777800025660e+01  2.72998081534699998940e+00  9.85400159872099976610e+01  7.81637187830700082281e-03  9.86460044764200006284e+02  1.11738223967300000368e+05  1.42295520863299991277e+01  2.70670938633180016911e-03
9.94722222222199974340e+01  2.76999040767399984375e+00  9.77299840127899983599e+01  7.67008550264500037208e-03  9.86560012789799998245e+02  1.06905729157699999632e+05  3.45930349373799970181e+01  1.67108148308277000907e-03
9.94791666666699967436e+01  2.81000000000000005329e+00  9.77300287769800064552e+01  7.52383857142800011042e-03  9.86580052757799990104e+02  1.02073234432199998992e+05  3.00798723522700015565e+01  9.84561227467534941932e-04
9.94861111111100058224e+01  2.64000000000000012434e+00  9.77100095923299960532e+01  7.37919571428599999074e-03  9.86590030375700052900e+02  1.12313432329799994477e+05  2.56611747300899999402e+01  3.05055077366241979026e-04
9.94930555555600051321e+01  2.63996802557999998839e+00  9.80200127897700070889e+01  7.23455285714299980299e-03  9.86809968025600028341e+02  1.22553630227400004514e+05  1.80629250735599988786e+01  9.99999999999999954748e-07
9.95000000000000000000e+01  2.77999999999999980460e+00  9.78100000000000022737e+01  7.08990999999999961523e-03  9.86679999999999949978e+02  1.32793828125000000000e+05  1.64343916814400010651e+01  9.99999999999999954748e-07
9.95069444444399948679e+01  2.85996163069600006779e+00  9.83000063948800004709e+01  6.93591859788400023901e-03  9.86539961630699963280e+02  1.40161713527899992187e+05  1.14188888343000005676e+01  9.99999999999999954748e-07
9.95138888888899941776e+01  2.74000799360600000298e+00  9.83099904076699999678e+01  6.78192719576699992734e-03  9.86709993605099953129e+02  1.47529598930900014238e+05  1.17147283692199994931e+01  9.99999999999999954748e-07
9.95208333333300032564e+01  2.91000000000000014211e+00  9.77499040767399947072e+01  6.62793579365099968376e-03  9.86590019184700054211e+02  1.54897484333800006425e+05  9.68088459971099979384e+00  9.99999999999999954748e-07
9.95277777777800025660e+01  2.93000319744200021788e+00  9.73299968025600037436e+01  6.50111682539700024008e-03  9.86660009592299957148e+02  1.21821845113699993817e+05  5.01761459479399984929e+00  9.99999999999999954748e-07
9.95347222222199974340e+01  2.78002877697899997145e+00  9.70800159872100039138e+01  6.37496603174600006553e-03  9.86640067146299998058e+02  8.87462056675299972994e+04  3.93541842013200016126e+00  9.99999999999999954748e-07
9.95416666666699967436e+01  2.90000479616299999819e+00  9.69600527577899953258e+01  6.24881523809499989097e-03  9.86820023980799987839e+02  5.56705664391800019075e+04  4.19301588637800026760e+00  9.99999999999999954748e-07
9.95486111111100058224e+01  2.84000479616299994490e+00  9.73100095923300045797e+01  6.15121594444400024426e-03  9.86830035171900021851e+02  6.15628177302900003269e+04  3.50958526553299998696e+00  2.29512849012928016410e-06
9.95555555555600051321e+01  2.87998721023200010549e+00  9.73099808153500021035e+01  6.05505622222199998278e-03  9.87099929656299991620e+02  6.74550690213899943046e+04  4.92159355376699991780e+00  2.77645275168588009503e-06
9.95625000000000000000e+01  2.85999999999999987566e+00  9.73700000000000045475e+01  5.95902928571399956997e-03  9.87210000000000036380e+02  7.33473203125000000000e+04  2.00000000000000000000e+00  3.14208279963953012240e-06
9.95694444444399948679e+01  2.79999360511600015045e+00  9.77100127897700048152e+01  5.86471380952399961445e-03  9.87119948840899951392e+02  7.86568020734400051879e+04  2.03174501038300014955e+00  3.49050683251594013828e-06
9.95763888888899941776e+01  2.83000319744200012906e+00  9.79099936051199932763e+01  5.77039833333299959084e-03  9.87189985611499992046e+02  8.39662838343799958238e+04  2.65654661634799982295e+00  3.83586021848118024157e-06
9.95833333333300032564e+01  2.70999999999999996447e+00  9.84200095923300040113e+01  5.67605396825399989569e-03  9.87320062350099988180e+02  8.92757655953299981775e+04  2.00000000000000000000e+00  4.17811241136245989033e-06
9.95902777777800025660e+01  2.72999040767399980822e+00  9.83600127897699962887e+01  5.58113664021200016341e-03  9.87509958433299971148e+02  7.64510312738999928115e+04  2.00000000000000000000e+00  4.25989907802395992780e-06
9.95972222222199974340e+01  2.59998721023199985680e+00  9.77799776179100064155e+01  5.48621931216900036304e-03  9.87430015987200022209e+02  6.36262968510999999125e+04  2.00000000000000000000e+00  2.79941185657331007580e-06
9.96041666666699967436e+01  2.60999999999999987566e+00  9.78999808153500055141e+01  5.38645547618999982059e-03  9.87520023980800033314e+02  5.08015625181599971256e+04  2.00000000000000000000e+00  1.82340742164331994409e-06
9.96111111111100058224e+01  2.49000319744199982708e+00  9.81900095923300000322e+01  5.08960031745999980785e-03  9.87560019184699967809e+02  5.40507565225200014538e+04  2.00000000000000000000e+00  3.22131315479664003619e-06
9.96180555555600051321e+01  2.35000639488400020483e+00  9.84899936051200057818e+01  4.79274515872999979510e-03  9.87830044764200010832e+02  5.72999505268900029478e+04  2.74372849808999985655e+00  1.50154640365128005686e-06
9.96250000000000000000e+01  2.31999999999999984013e+00  9.82000000000000028422e+01  4.49588999999999978235e-03  9.87899999999999977263e+02  6.05491445312500000000e+04  2.00000000000000000000e+00  3.25570294573332979116e-06
9.96319444444399948679e+01  2.29998081534799991843e+00  9.74000255795399993985e+01  4.33447134920600038455e-03  9.87840083133500002077e+02  5.44850755321300021023e+04  2.00000000000000000000e+00  8.84255868933412931144e-06
9.96388888888899941776e+01  2.23999840127900018416e+00  9.81999856115100016041e+01  4.17305269841300018746e-03  9.87860028777000025002e+02  4.84210065330099969287e+04  2.00000000000000000000e+00  1.04389929168676993363e-05
9.96458333333300032564e+01  2.12999520383699980641e+00  9.81899856115099964882e+01  4.01163404761899992229e-03  9.87910067146299979868e+02  4.23569375338899990311e+04  2.00000000000000000000e+00  6.39635822582569009599e-06
9.96527777777800025660e+01  2.06000000000000005329e+00  9.67100159872099993663e+01  3.77227740740799979274e-03  9.88219955235799943694e+02  5.07531119635200011544e+04  2.00000000000000000000e+00  5.37040959280471976762e-06
9.96597222222199974340e+01  1.92999999999999993783e+00  9.70799712230199958185e+01  3.53100425925900003252e-03  9.88120012789799943675e+02  5.91492864739799988456e+04  2.00000000000000000000e+00  3.13275116133107020618e-07
9.96666666666699967436e+01  1.85001438848899990575e+00  9.64199856115100004672e+01  3.28973111111099990669e-03  9.88320000000000050022e+02  6.75454609155399957672e+04  2.00000000000000000000e+00  9.99999999999999954748e-07
9.96736111111100058224e+01  1.75999840127899997988e+00  9.63299824140700025055e+01  3.37874277777800010800e-03  9.88319992006399957063e+02  6.36164622249399981229e+04  2.00000000000000000000e+00  6.47912557139414989137e-06
9.96805555555600051321e+01  1.64998721023199990121e+00  9.62600000000000051159e+01  3.48440746031699992435e-03  9.88240057554000031814e+02  5.96874635343499976443e+04  2.00000000000000000000e+00  9.99999999999999954748e-07
9.96875000000000000000e+01  1.45999999999999996447e+00  9.74200000000000017053e+01  3.59007214285699980880e-03  9.88379999999999995453e+02  5.57584648437500000000e+04  2.00000000000000000000e+00  9.99999999999999954748e-07
9.96944444444399948679e+01  1.28001278976800003662e+00  9.75199360511600019663e+01  3.75226611111099993615e-03  9.88480147082300049988e+02  5.65259153631500012125e+04  2.00000000000000000000e+00  2.03721555186900999312e-06
9.97013888888899941776e+01  1.07000319744199989813e+00  9.73100015987200066547e+01  3.91884597222199974886e-03  9.88610030375700034710e+02  5.72933658825599995907e+04  2.00000000000000000000e+00  4.07399468779450015145e-06
9.97083333333300032564e+01  9.49990407673899972529e-01  9.74100335731399979977e+01  4.07439904761900013874e-03  9.88889942445999963638e+02  5.80608164019600008032e+04  2.00000000000000000000e+00  1.45377880685752995713e-06
9.97152777777800025660e+01  9.30000000000000048850e-01  9.77700095923299983269e+01  4.01125420634900007461e-03  9.89049945643499995640e+02  6.40631275929800031008e+04  2.00000000000000000000e+00  1.31941012875509993013e-06
9.97222222222199974340e+01  9.60006394884200031647e-01  9.71699744204599937802e+01  3.94810936507900001047e-03  9.89000054356499958885e+02  7.00654388132699968992e+04  2.00000000000000000000e+00  1.64796688660441993302e-06
9.97291666666699967436e+01  9.50004796163099962669e-01  9.62999904076699948519e+01  3.88584595238100020259e-03  9.89090043165499992028e+02  7.60677499576800037175e+04  2.00000000000000000000e+00  1.53113542027522005655e-06
9.97361111111100058224e+01  9.90001598721199971287e-01  9.62699952038399970888e+01  3.85942730158700007467e-03  9.89379993605100025889e+02  6.84955481488700024784e+04  2.00000000000000000000e+00  1.14357532127811998039e-06
9.97430555555600051321e+01  9.60006394883999969458e-01  9.55900447641899972950e+01  3.83300865079400001484e-03  9.89479955235800048285e+02  6.09233463400600012392e+04  2.00000000000000000000e+00  1.77339838505829005722e-06
9.97500000000000000000e+01  9.49999999999999955591e-01  9.60000000000000000000e+01  3.80658999999999988692e-03  9.89470000000000027285e+02  5.33511445312500000000e+04  2.00000000000000000000e+00  1.08390914642251000094e-04
9.97569444444399948679e+01  9.60044764188100030466e-01  9.51398145483599932959e+01  3.64810124338600010388e-03  9.89609942445999990923e+02  7.45195858980699995300e+04  2.00000000000000000000e+00  1.70003457070201993706e-03
9.97638888888899941776e+01  9.89992006394200041441e-01  9.42600383693099956872e+01  3.48961248677299995524e-03  9.89719974420499966072e+02  9.56880272648800018942e+04  2.35010426627800006472e+00  7.43058840330869992824e-03
9.97708333333300032564e+01  8.79990407673900021379e-01  9.19802589928099934014e+01  3.33112373015900017220e-03  9.89739937649899957250e+02  1.16856468631700001424e+05  2.00000000000000000000e+00  9.34149377341749083403e-03
9.97777777777800025660e+01  7.40012789768400014445e-01  9.06200031974399990986e+01  3.26776269841300018651e-03  9.89959977617899994584e+02  1.01719700549000001047e+05  2.00000000000000000000e+00  7.99566644719752056547e-03
9.97847222222199974340e+01  6.09996802557900008601e-01  8.89898369304499965438e+01  3.20674087301599979385e-03  9.89970038369300027625e+02  8.65829322634599957382e+04  2.00000000000000000000e+00  1.69698241787859006868e-02
9.97916666666699967436e+01  4.10014388489200021226e-01  8.97398848920900036319e+01  3.14571904761899983488e-03  9.90079961630700040587e+02  7.14461640967499988619e+04  2.00000000000000000000e+00  7.95094698807768951454e-03
9.97986111111100058224e+01  3.59995203836500021755e-01  8.95799999999999982947e+01  3.18701172222200009715e-03  9.90189996802600035153e+02  7.75741276269999943906e+04  2.00000000000000000000e+00  9.99999999999999954748e-07
